TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
0.533333333,-329.792,1.64817,5.91831,-11.7128,5.06335,-2.65865,5.79233,2.63017,2.59053,7.3695,5.80431,1.57383,1.1083,-2.45349,-4.41751,-1.71329,2.58301,3.21546,2.61738,1.32337,-0.293466
0.554666667,-332.217,1.49565,4.74768,-11.6261,5.29763,-2.10471,3.78063,5.50902,5.55301,6.59687,5.86577,2.3275,0.270946,-3.66429,-2.20417,-1.53818,0.280879,0.863068,1.78653,3.07434,0.887378
0.576000000,-331.589,-2.41977,4.1484,-12.5413,5.75193,-1.29528,3.55013,3.71595,4.96326,6.01074,5.72585,3.93932,0.583474,-1.72531,-0.763572,-0.624497,0.20281,3.15734,2.04432,1.68513,0.833748
0.597333333,-335.512,-2.16724,6.30949,-11.8649,7.29445,-0.730675,5.08766,6.58565,6.052,9.74499,5.28887,-0.773689,2.12111,1.61273,1.68882,0.262981,-1.11184,-0.697228,0.925203,1.69574,-0.78519
0.618666667,-334.454,-3.0563,4.10375,-10.8693,11.2095,1.17321,6.00271,4.18738,0.640612,3.24599,1.30124,-1.37535,0.829624,1.30763,1.67845,2.72819,0.436482,1.44952,1.33064,-0.420111,-0.315475
0.640000000,-337.555,-2.50235,5.26049,-7.82968,6.89975,-2.8027,4.01912,4.15385,2.64032,4.99046,3.67527,1.11368,0.490059,0.249063,2.167,3.26789,-0.0202979,-1.31986,-0.95881,-0.746966,1.06376
0.661333333,-332.831,-1.01154,4.73899,-8.83518,8.84773,0.561258,4.21825,4.782,4.40465,3.65311,1.48231,-1.35136,-0.940961,-1.16408,-0.0663578,4.63949,2.55393,0.302282,-1.6962,-0.650929,-0.912068
0.682666667,-329.81,0.292539,4.80298,-9.91175,10.4444,-3.53804,2.21784,4.82174,4.59782,3.6284,1.95662,1.03561,0.943731,2.52286,2.34673,0.222579,1.37703,-0.826756,-0.707368,-1.76917,-1.11246
0.704000000,-331.17,1.42116,4.98855,-11.0928,7.70186,-0.442346,5.70994,3.85869,3.63678,6.5167,2.67914,1.10885,1.81087,-0.67419,-0.602554,1.03616,2.02642,0.0868042,0.166305,-0.467389,1.20379
0.725333333,-324.727,2.8035,4.65081,-9.29936,8.75634,-1.7897,3.5003,3.08972,2.41637,7.47912,1.93777,-2.24021,-1.3346,-3.07072,0.0785492,2.76916,2.00342,2.16619,1.04017,1.43313,1.30924
0.746666667,-330.517,2.5279,2.68182,-11.7838,7.55243,-2.48689,5.67174,5.86739,4.90579,6.02775,3.85366,2.70971,-1.0805,-1.84735,0.582153,3.21135,3.51932,1.56541,1.72011,1.41572,0.281717
0.768000000,-328.394,0.979086,4.48532,-10.7551,7.26407,-1.6338,5.65353,3.72906,2.15693,5.88197,2.81571,1.0398,-0.22357,-2.77637,1.86444,2.45533,-0.095575,2.21763,3.69528,2.4801,2.71927
0.789333333,-332.284,1.81945,5.03796,-11.3104,7.68775,-2.89942,2.76064,4.1855,5.2137,6.33551,4.20915,2.26213,-0.251318,-1.18852,1.80075,3.21661,3.16483,1.53021,1.96462,2.06201,0.646641
0.810666667,-326.677,-0.450282,3.70991,-9.61391,7.49345,-1.79776,3.72665,2.00923,4.34428,6.07447,4.72878,1.57975,-0.387457,-1.13283,1.13805,2.05968,0.336975,0.475112,1.11064,1.93547,0.877955
0.832000000,-331.03,-1.58286,2.40595,-9.18112,9.60221,-0.891016,2.86541,2.67063,3.53847,6.40601,6.44474,2.90927,0.35023,-0.691065,2.63181,3.46013,2.90675,1.7719,2.12834,1.62156,-0.898144
